location,latitude,longitude,area,bhk,bathrooms,parking,property_age,furnishing,property_type,price,city,source_id
Sector 63 Gurgaon,28.3964476,77.086498,1627.0,3,3.0,,5,Semifurnished,Independent/Builder Floor,39000000.0,Gurgaon,W68729986
Sector 54 Gurgaon,28.433569,77.1055815,1534.0,4,5.0,,3,Semifurnished,Apartment,62500000.0,Gurgaon,F70814248
Sector 54 Gurgaon,28.433569,77.1055815,3116.0,4,4.0,,1,Semifurnished,Apartment,65000000.0,Gurgaon,B71453538
Sector 63 Gurgaon,28.3964476,77.086498,1650.0,3,3.0,,5,Semifurnished,Apartment,25500000.0,Gurgaon,Q69324946
Sector 63A Gurgaon,28.4618719,77.05688,1611.00000000016,3,3.0,,5,Semifurnished,Apartment,23500000.0,Gurgaon,G69324532
Sector 63A Gurgaon,28.4618719,77.05688,1600.0,3,3.0,,5,Semifurnished,Apartment,35000000.0,Gurgaon,F69327446
Sector 63A Gurgaon,28.4618719,77.05688,1611.00000000016,3,3.0,,5,Semifurnished,Apartment,23000000.0,Gurgaon,W69327672
Sector 63A Gurgaon,28.4618719,77.05688,1100.0,3,3.0,,5,Semifurnished,Apartment,17500000.0,Gurgaon,P69522786
Sector 63 Gurgaon,28.3964476,77.086498,1350.0,3,3.0,,5,Semifurnished,Apartment,32500000.0,Gurgaon,A69523728
Sector 67A Gurgaon,28.4618719,77.05688,1800.0,4,3.0,,6,Semifurnished,Apartment,21000000.0,Gurgaon,S69611350
Sector 107 Gurgaon,28.506941,76.9752137,1650.0,1,1.0,,1,Semifurnished,Apartment,2000000.0,Gurgaon,S71047220
Sector 107 Gurgaon,28.506941,76.9752137,489.0,2,2.0,,1,Semifurnished,Apartment,3000000.0,Gurgaon,C71047318
Sector 113 Gurgaon,28.5286649,77.0250282,806.0,3,4.0,,5,Semifurnished,Apartment,25200000.0,Gurgaon,P69524870
Sector 76 Gurgaon,28.3910112,76.9900243,582.327804268968,2,2.0,,5,Semifurnished,Apartment,5000000.0,Gurgaon,J70987864
Nirvana Country,28.4150509,77.0642955,3240.00000000032,4,4.0,,6,Semifurnished,Independent/Builder Floor,47500000.0,Gurgaon,B68387262
Sector 65 Gurgaon,28.4030162,77.0695893,1650.0,2,2.0,,5,Semifurnished,Apartment,18700000.0,Gurgaon,T69412096
Sector 49 Gurgaon,28.4127374,77.0555164,1650.0,3,3.0,,1,Unfurnished,Apartment,21000000.0,Gurgaon,T69408300
Sector 65 Gurgaon,28.4030162,77.0695893,1650.0,3,3.0,,5,Semifurnished,Apartment,28000000.0,Gurgaon,V68428128
Nirvana Country,28.4150509,77.0642955,2610.00000000026,4,4.0,,6,Semifurnished,Independent/Builder Floor,40000000.0,Gurgaon,K68387752
Sector 65 Gurgaon,28.4030162,77.0695893,1650.0,2,2.0,,6,Semifurnished,Apartment,9300000.0,Gurgaon,U51126226
Sector 81 Gurgaon,28.3873647,76.9475835,1190.0,3,3.0,,5,Semifurnished,Independent/Builder Floor,11500000.0,Gurgaon,F71578050
Sector 40 Gurgaon,28.449216,77.0566378,2430.00000000024,3,3.0,,6,Semifurnished,Independent/Builder Floor,20000000.0,Gurgaon,W71442656
Sector 113 Gurgaon,28.5286649,77.0250282,1665.0,3,3.0,,5,Semifurnished,Apartment,24500000.0,Gurgaon,S68879804
Sohna,28.3241636,77.0848644,1650.0,2,2.0,,1,Semifurnished,Apartment,3233499.0,Gurgaon,E68826976
Sohna,28.3241636,77.0848644,1650.0,2,2.0,,1,Semifurnished,Apartment,3399900.0,Gurgaon,H68821872
Sector 102 Gurgaon,28.4754872,76.9711747,1650.0,4,5.0,,6,Semifurnished,Apartment,28500000.0,Gurgaon,I68813886
Sector 70 Gurgaon,28.3947261,77.0223138,1650.0,3,4.0,,1,Semifurnished,Apartment,17300000.0,Gurgaon,U71356214
Sector 59 Gurgaon,28.4030162,77.1066682,1650.0,3,2.0,,1,Semifurnished,Apartment,22500000.0,Gurgaon,B71355872
Sector 70 Gurgaon,28.3947261,77.0223138,1650.0,3,3.0,,6,Semifurnished,Apartment,16000000.0,Gurgaon,S71181438
Sector 40 Gurgaon,28.449216,77.0566378,2450.0,4,4.0,,1,Semifurnished,Independent/Builder Floor,29800000.0,Gurgaon,O68874176
Sector 61 Gurgaon,28.4110188,77.0963685,1000.0,2,2.0,,1,Semifurnished,Apartment,17500000.0,Gurgaon,Q71726382
Sector 61 Gurgaon,28.4110188,77.0963685,1010.0,2,2.0,,1,Semifurnished,Apartment,17000000.0,Gurgaon,I71726290
Dlf Phase 5,28.503445,77.0952048,890.0,2,2.0,,3,Semifurnished,Apartment,17000000.0,Gurgaon,J71719490
Sector 68 Gurgaon,28.388897,77.0459859,1000.0,2,2.0,,1,Unfurnished,Apartment,13000000.0,Gurgaon,E71717622
Dlf Phase 1,28.4765171,77.090194,3960.00000000039,4,4.0,,6,Semifurnished,Independent/Builder Floor,57000000.0,Gurgaon,Q71717310
Dlf Phase 4,28.4919048,77.0937804,3060.0000000003,4,4.0,,1,Semifurnished,Independent/Builder Floor,40000000.0,Gurgaon,J71705414
Sector 62 Gurgaon,28.407697,77.0823781,3974.0,5,7.0,,1,Semifurnished,Apartment,110000000.0,Gurgaon,T71704462
Sector 53 Gurgaon,28.4487856,77.0988212,6830.0,5,5.0,,2,Semifurnished,Apartment,120000000.0,Gurgaon,B71658142
South City 2,28.4188806,77.0439211,4059.0000000004,4,4.0,,6,Semifurnished,Independent/Builder Floor,40000000.0,Gurgaon,D71636164
Sector 109 Gurgaon,28.5109205,77.0065956,1650.0,3,2.0,,2,Semifurnished,Apartment,6200000.0,Gurgaon,O71626898
Sector 37D Gurgaon,28.4480039,76.9697682,2100.0,4,4.0,,6,Semifurnished,Apartment,16400000.0,Gurgaon,E71622776
Sector 91 Gurgaon,28.4007588,76.9210802,950.0,2,2.0,,6,Semifurnished,Apartment,10200000.0,Gurgaon,C60637448
Sector 91 Gurgaon,28.4007588,76.9210802,1600.0,3,3.0,,6,Semifurnished,Apartment,14000000.0,Gurgaon,A70514202
Sector 91 Gurgaon,28.4007588,76.9210802,1000.0,2,2.0,,6,Semifurnished,Apartment,9200000.0,Gurgaon,L70511262
Sector 91 Gurgaon,28.4007588,76.9210802,1650.0,3,4.0,,6,Semifurnished,Apartment,16000000.0,Gurgaon,F70514036
Sector-33 Sohna,28.3241636,77.0848644,1435.0,3,2.0,,6,Semifurnished,Apartment,11200000.0,Gurgaon,J71610470
Sector 112 Gurgaon,28.5203402,77.0188612,1650.0,4,6.0,,1,Semifurnished,Apartment,60000000.0,Gurgaon,V71531764
Sector 112 Gurgaon,28.5203402,77.0188612,1650.0,3,5.0,,1,Semifurnished,Apartment,48000000.0,Gurgaon,Y71531664
Sector 112 Gurgaon,28.5203402,77.0188612,1650.0,3,3.0,,1,Semifurnished,Apartment,38000000.0,Gurgaon,H71531564
Sector 112 Gurgaon,28.5203402,77.0188612,1650.0,2,2.0,,1,Semifurnished,Apartment,29000000.0,Gurgaon,L71530956
Sector 42 Gurgaon,28.4487856,77.0988212,5000.0,4,4.0,,2,Unfurnished,Apartment,350000000.0,Gurgaon,A71428420
Sector 42 Gurgaon,28.4487856,77.0988212,4800.0,4,4.0,,2,Unfurnished,Apartment,320000000.0,Gurgaon,K71428022
Sector 67A Gurgaon,28.4618719,77.05688,1650.0,4,4.0,,6,Semifurnished,Independent/Builder Floor,21500000.0,Gurgaon,R71411266
Sector 103 Gurgaon,28.493087,76.9866453,1845.0,3,3.0,,5,Semifurnished,Apartment,17000000.0,Gurgaon,O71397776
Sector 54 Gurgaon,28.433569,77.1055815,1534.0,4,5.0,,2,Semifurnished,Apartment,69000000.0,Gurgaon,X71338934
Sohna,28.3241636,77.0848644,609.0,2,2.0,,1,Semifurnished,Apartment,3900000.0,Gurgaon,M71274432
Sector 93 Gurgaon,28.4156048,76.931638,1500.0,3,3.0,,5,Semifurnished,Independent/Builder Floor,12800000.0,Gurgaon,C71265912
Sector 92 Gurgaon,28.4089049,76.9155232,1010.0,2,2.0,,5,Semifurnished,Independent/Builder Floor,8400000.0,Gurgaon,E71265670
Sohna,28.3241636,77.0848644,670.0,2,2.0,,1,Unfurnished,Apartment,17000000.0,Gurgaon,Z71255136
Sector 88A Gurgaon,28.4337898,76.9539433,1650.0,1,2.0,,1,Semifurnished,Apartment,7900000.0,Gurgaon,H69011226
Sector 104 Gurgaon,28.4795324,76.9937197,1650.0,3,4.0,,2,Semifurnished,Apartment,19500007.0,Gurgaon,C71162758
Sector 70 Gurgaon,28.3947261,77.0223138,1650.0,5,5.0,,1,Semifurnished,Apartment,43000000.0,Gurgaon,U71126654
Sector 40 Gurgaon,28.449216,77.0566378,1650.0,3,3.0,,1,Unfurnished,Independent/Builder Floor,21000000.0,Gurgaon,E71098918
Sector 45 Gurgaon,28.4449004,77.0663545,1650.0,3,3.0,,1,Unfurnished,Independent/Builder Floor,21200000.0,Gurgaon,F71098658
Sector 45 Gurgaon,28.4449004,77.0663545,1650.0,3,3.0,,1,Unfurnished,Independent/Builder Floor,21000000.0,Gurgaon,Y71098584
Sector 45 Gurgaon,28.4449004,77.0663545,1650.0,3,3.0,,1,Unfurnished,Independent/Builder Floor,19000000.0,Gurgaon,H71098512
Sohna,28.3241636,77.0848644,531.0,2,2.0,,1,Semifurnished,Apartment,3700000.0,Gurgaon,F71090914
Sohna,28.3241636,77.0848644,609.0,2,2.0,,1,Semifurnished,Apartment,3800000.0,Gurgaon,Y71087556
Valley View Estate,28.4358878,77.1365212,929.0,2,2.0,,3,Semifurnished,Apartment,5500000.0,Gurgaon,M71082404
Valley View Estate,28.4358878,77.1365212,929.0,2,2.0,,3,Unfurnished,Apartment,5300000.0,Gurgaon,T71080142
Sector 27 Gurgaon,28.4646566,77.0839505,1650.0,3,4.0,,6,Semifurnished,Independent/Builder Floor,23000000.0,Gurgaon,P71070954
Sector 85 Gurgaon,28.3985762,76.9547447,1450.0,2,2.0,,6,Semifurnished,Apartment,12500000.0,Gurgaon,A71066476
Sector 46 Gurgaon,28.4268461,77.0584252,2430.00000000024,3,4.0,,6,Semifurnished,Independent/Builder Floor,21500000.0,Gurgaon,S71066298
Sector 104 Gurgaon,28.4795324,76.9937197,884.58,3,2.0,,6,Semifurnished,Apartment,14500000.0,Gurgaon,L71053126
Sector 70A Gurgaon,28.3846684,77.0220391,900.0,2,2.0,,6,Semifurnished,Apartment,13000000.0,Gurgaon,J71043332
South City 1,28.4188433,77.0440293,1650.0,4,4.0,,1,Unfurnished,Independent/Builder Floor,25000000.0,Gurgaon,Q70995872
Sector 45 Gurgaon,28.4449004,77.0663545,1650.0,3,3.0,,1,Unfurnished,Independent/Builder Floor,20000000.0,Gurgaon,I70991812
Sector 45 Gurgaon,28.4449004,77.0663545,1650.0,3,3.0,,1,Unfurnished,Independent/Builder Floor,20000000.0,Gurgaon,K70991636
Sector 46 Gurgaon,28.4268461,77.0584252,1650.0,3,3.0,,1,Unfurnished,Independent/Builder Floor,18000000.0,Gurgaon,J70991440
Sector 31 Gurgaon,28.4540044,77.0497179,1650.0,3,3.0,,1,Unfurnished,Independent/Builder Floor,21200000.0,Gurgaon,K70990132
Sector 31 Gurgaon,28.4540044,77.0497179,1650.0,3,3.0,,1,Unfurnished,Independent/Builder Floor,21000000.0,Gurgaon,L70989828
South City 1,28.4188433,77.0440293,2000.0,3,3.0,,6,Semifurnished,Independent/Builder Floor,26500000.0,Gurgaon,N70931792
South City 1,28.4188433,77.0440293,3000.0,4,5.0,,6,Semifurnished,Independent/Builder Floor,55000000.0,Gurgaon,Q70931636
Sushant Lok Phase 1,28.4545693,77.0826249,1650.0,4,4.0,,6,Semifurnished,Independent/Builder Floor,32500000.0,Gurgaon,Y70931402
Sector-33 Sohna,28.3241636,77.0848644,1650.0,2,2.0,,5,Unknown,Apartment,7906000.0,Gurgaon,W42353105
Sector-33 Sohna,28.3241636,77.0848644,1670.0,3,3.0,,5,Semifurnished,Apartment,12222222.0,Gurgaon,C38663241
Sector 91 Gurgaon,28.4007588,76.9210802,2344.83,4,4.0,,6,Semifurnished,Apartment,21900000.0,Gurgaon,Z54079938
Sohna,28.3241636,77.0848644,1650.0,2,3.0,,5,Semifurnished,Independent/Builder Floor,5191605.0,Gurgaon,H45105087
Sohna,28.3241636,77.0848644,478.47,2,2.0,,1,Semifurnished,Apartment,2600000.0,Gurgaon,F70909892
Sohna,28.3241636,77.0848644,1650.0,2,2.0,,1,Semifurnished,Apartment,2800000.0,Gurgaon,G70909726
Sohna,28.3241636,77.0848644,585.41,2,2.0,,1,Semifurnished,Apartment,2800000.0,Gurgaon,B70909614
Sohna,28.3241636,77.0848644,480.53,2,2.0,,1,Semifurnished,Apartment,2500000.0,Gurgaon,A70909416
Sohna,28.3241636,77.0848644,597.53,2,2.0,,1,Semifurnished,Apartment,3750000.0,Gurgaon,J70909342
Sushant Lok Phase 1,28.4545693,77.0826249,1600.0,3,3.0,,1,Semifurnished,Independent/Builder Floor,22500000.0,Gurgaon,Y70906036
Sohna,28.3241636,77.0848644,584.34,2,2.0,,1,Semifurnished,Apartment,4200000.0,Gurgaon,Z70905750
Suncity,28.507814,77.0713577,2250.00000000022,4,4.0,,6,Semifurnished,Independent/Builder Floor,35000000.0,Gurgaon,Z70884702
South City 2,28.4188806,77.0439211,1650.0,3,3.0,,1,Unfurnished,Independent/Builder Floor,21000000.0,Gurgaon,F70881502
Valley View Estate,28.4358878,77.1365212,1300.0,3,2.0,,3,Semifurnished,Apartment,8100000.0,Gurgaon,B70867124
Suncity,28.507814,77.0713577,4518.00000000045,4,4.0,,6,Semifurnished,Independent/Builder Floor,52500000.0,Gurgaon,K70857040
Malibu Town,28.4234344,77.0468649,1650.0,3,3.0,,1,Unfurnished,Independent/Builder Floor,20000000.0,Gurgaon,R70853998
Malibu Town,28.4234344,77.0468649,1650.0,3,3.0,,1,Unfurnished,Independent/Builder Floor,19000000.0,Gurgaon,O70853882
Sector 76 Gurgaon,28.3910112,76.9900243,1806.0,3,3.0,,5,Unfurnished,Apartment,31440000.0,Gurgaon,G70811616
Sector 76 Gurgaon,28.3910112,76.9900243,1606.0,3,3.0,,5,Unfurnished,Apartment,28820000.0,Gurgaon,F70811466
Sector 65 Gurgaon,28.4030162,77.0695893,3797.0,4,4.0,,5,Unfurnished,Apartment,137500000.0,Gurgaon,F70809602
Sector 83 Gurgaon,28.3963578,76.9654747,1900.0,3,3.0,,1,Semifurnished,Independent/Builder Floor,10500000.0,Gurgaon,J70800092
Sector 103 Gurgaon,28.493087,76.9866453,1650.0,4,7.0,,2,Semifurnished,Apartment,30000003.0,Gurgaon,G70771656
Sector 63 Gurgaon,28.3964476,77.086498,1650.0,3,3.0,,5,Semifurnished,Apartment,17005000.0,Gurgaon,L42414395
Sector 85 Gurgaon,28.3985762,76.9547447,1650.0,3,3.0,,5,Semifurnished,Apartment,13400000.0,Gurgaon,K42329591
Sector 3 Gurgaon,28.4944483,77.0985008,1130.0,2,2.0,,5,Semifurnished,Apartment,9000000.0,Gurgaon,T42033213
Sector-33 Sohna,28.3241636,77.0848644,1650.0,2,2.0,,5,Semifurnished,Apartment,7910000.0,Gurgaon,I42326343
Sector 63 Gurgaon,28.3964476,77.086498,1650.0,4,4.0,,6,Semifurnished,Independent/Builder Floor,39500000.0,Gurgaon,C52388166
Sohna,28.3241636,77.0848644,1650.0,3,4.0,,6,Semifurnished,Apartment,12000000.0,Gurgaon,L50611548
Sohna,28.3241636,77.0848644,1650.0,3,3.0,,6,Semifurnished,Apartment,9700000.0,Gurgaon,I50611354
Sohna,28.3241636,77.0848644,1062.0,3,3.0,,6,Semifurnished,Apartment,10155800.0,Gurgaon,F55444190
Sohna,28.3241636,77.0848644,1650.0,2,2.0,,6,Semifurnished,Apartment,7500000.0,Gurgaon,X50610978
Sector 106 Gurgaon,28.5060806,76.9967796,1230.0,3,2.0,,5,Semifurnished,Apartment,12900000.0,Gurgaon,D37205369
Sector 106 Gurgaon,28.5060806,76.9967796,950.0,2,2.0,,5,Semifurnished,Apartment,10600000.0,Gurgaon,B37204893
Sohna,28.3241636,77.0848644,1540.0,4,4.0,,5,Semifurnished,Apartment,19000000.0,Gurgaon,I40995475
Sector 3 Gurgaon,28.4944483,77.0985008,1083.0,2,2.0,,5,Semifurnished,Apartment,9200000.0,Gurgaon,K42259697
Sector 106 Gurgaon,28.5060806,76.9967796,1348.71855591315,4,5.0,,5,Unknown,Apartment,15200000.0,Gurgaon,N40967465
Sohna,28.3241636,77.0848644,1650.0,2,1.0,,5,Unknown,Independent/Builder Floor,3803850.0,Gurgaon,I45104861
Sector 50 Gurgaon,28.4268461,77.0584252,1650.0,4,4.0,,2,Semifurnished,Independent/Builder Floor,24500000.0,Gurgaon,K69390364
Sector 48 Gurgaon,28.4104903,77.0394627,1650.0,4,4.0,,6,Semifurnished,Independent/Builder Floor,26500000.0,Gurgaon,B69459002
Sector 50 Gurgaon,28.4268461,77.0584252,1650.0,3,3.0,,6,Semifurnished,Independent/Builder Floor,21000000.0,Gurgaon,Q69459248
Sector 93 Gurgaon,28.4156048,76.931638,1760.0,3,3.0,,5,Unknown,Independent/Builder Floor,16000000.0,Gurgaon,Q69902938
Sector 70 Gurgaon,28.3947261,77.0223138,1161.0,3,3.0,,6,Semifurnished,Apartment,18400000.0,Gurgaon,Q69898658
Sector 92 Gurgaon,28.4089049,76.9155232,1200.0,2,2.0,,1,Semifurnished,Apartment,5500000.0,Gurgaon,M68733480
Sector 57 Gurgaon,28.4232478,77.0804487,1200.0,3,3.0,,6,Semifurnished,Independent/Builder Floor,15500000.0,Gurgaon,F58860682
Sector 95 Gurgaon,28.4149443,76.9114892,1522.0,3,2.0,,5,Semifurnished,Independent/Builder Floor,9900000.0,Gurgaon,K71477594
Sector 95 Gurgaon,28.4149443,76.9114892,1822.0,3,3.0,,5,Semifurnished,Independent/Builder Floor,11500000.0,Gurgaon,O71477366
Dlf Phase 5,28.503445,77.0952048,2300.0,4,4.0,,3,Semifurnished,Apartment,57500000.0,Gurgaon,A70009682
Sector 54 Gurgaon,28.433569,77.1055815,1500.0,3,3.0,,3,Semifurnished,Apartment,51500000.0,Gurgaon,V70810568
Mg Road,28.4769607,77.0662688,2300.0,4,5.0,,6,Semifurnished,Apartment,70000000.0,Gurgaon,M70746254
Dlf Phase 5,28.503445,77.0952048,2249.0,4,4.0,,3,Semifurnished,Apartment,58000000.0,Gurgaon,W70169106
Sector 28 Gurgaon,28.4794143,77.0833588,2580.0,5,4.0,,2,Semifurnished,Apartment,30000000.0,Gurgaon,J71596026
Sector 84 Gurgaon,28.4035469,76.9677894,1800.0,3,3.0,,2,Semifurnished,Apartment,16500000.0,Gurgaon,V71586066
Sector 57 Gurgaon,28.4232478,77.0804487,1650.0,4,4.0,,6,Semifurnished,Independent/Builder Floor,22500000.0,Gurgaon,P71148236
Malibu Town,28.4234344,77.0468649,2200.0,4,4.0,,6,Semifurnished,Independent/Builder Floor,37500000.0,Gurgaon,Q71742810
South City 1,28.4188433,77.0440293,1450.0,3,3.0,,1,Semifurnished,Independent/Builder Floor,19000000.0,Gurgaon,D71284818
Sector 108 Gurgaon,28.5128994,76.9823615,721.19,2,3.0,,6,Semifurnished,Apartment,10500000.0,Gurgaon,C71238776
Sector 108 Gurgaon,28.5128994,76.9823615,1512.05,3,5.0,,6,Semifurnished,Apartment,41000000.0,Gurgaon,N71123452
Sector 108 Gurgaon,28.5128994,76.9823615,734.43,2,3.0,,1,Semifurnished,Apartment,10499999.0,Gurgaon,D70997426
Sector 23 Gurgaon,28.510319,77.0530094,1250.0,3,3.0,,6,Semifurnished,Independent/Builder Floor,17000000.0,Gurgaon,D71791490
Dlf Phase 2,28.483901,77.0846097,1650.0,3,3.0,,2,Semifurnished,Independent/Builder Floor,23000000.0,Gurgaon,N71127486
Dlf Phase 2,28.483901,77.0846097,1650.0,3,3.0,,2,Semifurnished,Independent/Builder Floor,24000000.0,Gurgaon,N71127226
Sector 85 Gurgaon,28.3985762,76.9547447,1600.0,4,4.0,,5,Semifurnished,Apartment,29500000.0,Gurgaon,X71797242
Sector 74 Gurgaon,28.4110081,77.0101209,1614.4,3,3.0,,6,Semifurnished,Apartment,24500000.0,Gurgaon,Q71552942
Sector 67 Gurgaon,28.3864052,77.0598046,1650.0,2,2.0,,2,Unknown,Apartment,20000000.0,Gurgaon,E71389480
Sector 54 Gurgaon,28.433569,77.1055815,1650.0,4,6.0,,1,Semifurnished,Apartment,122500000.0,Gurgaon,H71802058
Sector 54 Gurgaon,28.433569,77.1055815,1650.0,4,4.0,,1,Semifurnished,Apartment,70000000.0,Gurgaon,T71801948
Sector 104 Gurgaon,28.4795324,76.9937197,1650.0,3,3.0,,5,Semifurnished,Apartment,14000000.0,Gurgaon,F71801858
Sector 66 Gurgaon,28.3974292,77.0538823,1650.0,3,3.0,,1,Semifurnished,Apartment,23500000.0,Gurgaon,K71798438
Sector 50 Gurgaon,28.4268461,77.0584252,3400.0,5,5.0,,6,Semifurnished,Independent/Builder Floor,49000000.0,Gurgaon,V71796568
Sector 102 Gurgaon,28.4754872,76.9711747,1650.0,2,2.0,,6,Semifurnished,Apartment,9800000.0,Gurgaon,H71258114
Sector 113 Gurgaon,28.5286649,77.0250282,1650.0,2,2.0,,5,Semifurnished,Apartment,19600001.0,Gurgaon,U65293642
Sohna,28.3241636,77.0848644,629.0,2,2.0,,6,Semifurnished,Apartment,3500000.0,Gurgaon,D70335744
Sector 83 Gurgaon,28.3963578,76.9654747,1000.0,2,2.0,,1,Semifurnished,Apartment,9500043.0,Gurgaon,R71802076
Sector 82 Gurgaon,28.3932827,76.9545277,1060.0,2,2.0,,1,Semifurnished,Independent/Builder Floor,90000023.0,Gurgaon,J71800326
Sector 81 Gurgaon,28.3873647,76.9475835,1094.0,2,2.0,,2,Semifurnished,Apartment,11100098.0,Gurgaon,H71799302
Sector 48 Gurgaon,28.4104903,77.0394627,1650.0,3,4.0,,2,Semifurnished,Apartment,28500000.0,Gurgaon,R45832437
Sector 92 Gurgaon,28.4089049,76.9155232,1538.0,3,3.0,,5,Semifurnished,Apartment,11000000.0,Gurgaon,F71716404
Sector 28 Gurgaon,28.4794143,77.0833588,1650.0,4,5.0,,3,Semifurnished,Apartment,28000000.0,Gurgaon,A70785838
Sector 49 Gurgaon,28.4127374,77.0555164,1650.0,4,5.0,,2,Semifurnished,Apartment,41000000.0,Gurgaon,X71085444
Sector 42 Gurgaon,28.4487856,77.0988212,4200.0,5,7.0,,3,Semifurnished,Apartment,110000000.0,Gurgaon,Q71802670
Sector 28 Gurgaon,28.4794143,77.0833588,1000.0,3,3.0,,3,Semifurnished,Apartment,19999999.0,Gurgaon,R71802178
Sector 28 Gurgaon,28.4794143,77.0833588,1900.0,3,4.0,,3,Semifurnished,Apartment,35500000.0,Gurgaon,O71801706
Sector 28 Gurgaon,28.4794143,77.0833588,2250.0,4,5.0,,3,Semifurnished,Apartment,45500000.0,Gurgaon,C71801482
Sector 54 Gurgaon,28.433569,77.1055815,2100.0,3,5.0,,3,Semifurnished,Apartment,89999999.0,Gurgaon,Q71798252
Sector 112 Gurgaon,28.5203402,77.0188612,1650.0,4,6.0,,2,Semifurnished,Apartment,60000007.0,Gurgaon,C71170872
Sector 110 Gurgaon,28.5069625,77.018321,1650.0,5,5.0,,2,Semifurnished,Apartment,46000007.0,Gurgaon,F71163360
Sector 110 Gurgaon,28.5069625,77.018321,1650.0,4,5.0,,2,Semifurnished,Apartment,36400007.0,Gurgaon,O71163328
Sector 104 Gurgaon,28.4795324,76.9937197,1650.0,3,3.0,,5,Semifurnished,Apartment,16800007.0,Gurgaon,U71163312
Sector 110 Gurgaon,28.5069625,77.018321,1650.0,4,5.0,,2,Semifurnished,Apartment,34500007.0,Gurgaon,A71163270
Sector 104 Gurgaon,28.4795324,76.9937197,1650.0,3,2.0,,5,Semifurnished,Apartment,14000007.0,Gurgaon,T71163228
Sector 104 Gurgaon,28.4795324,76.9937197,1650.0,2,2.0,,5,Semifurnished,Apartment,10800007.0,Gurgaon,M71163174
Sector 104 Gurgaon,28.4795324,76.9937197,1650.0,2,2.0,,2,Semifurnished,Apartment,14800007.0,Gurgaon,E71162846
Sector 102 Gurgaon,28.4754872,76.9711747,1650.0,4,5.0,,2,Semifurnished,Apartment,29500007.0,Gurgaon,A71162654
Sector 102 Gurgaon,28.4754872,76.9711747,1650.0,4,5.0,,2,Semifurnished,Apartment,25500007.0,Gurgaon,O71162642
Sector 102 Gurgaon,28.4754872,76.9711747,1650.0,3,4.0,,2,Semifurnished,Apartment,23500007.0,Gurgaon,T71162608
Sector 102 Gurgaon,28.4754872,76.9711747,1650.0,3,4.0,,2,Semifurnished,Apartment,19000007.0,Gurgaon,G71162578
Sector 102 Gurgaon,28.4754872,76.9711747,1650.0,3,3.0,,2,Semifurnished,Apartment,15800007.0,Gurgaon,M71162536
Sector 102 Gurgaon,28.4754872,76.9711747,1650.0,4,4.0,,1,Semifurnished,Apartment,26500000.0,Gurgaon,V71162466
Sector 102 Gurgaon,28.4754872,76.9711747,1650.0,2,2.0,,2,Semifurnished,Apartment,14200007.0,Gurgaon,G71161824
Sector 102 Gurgaon,28.4754872,76.9711747,1650.0,4,5.0,,2,Semifurnished,Apartment,30500007.0,Gurgaon,O71161352
Sector 102 Gurgaon,28.4754872,76.9711747,1650.0,3,3.0,,2,Semifurnished,Apartment,17500009.0,Gurgaon,X71160096
Sector 102 Gurgaon,28.4754872,76.9711747,2727.00000000027,3,3.0,,2,Semifurnished,Independent/Builder Floor,20000007.0,Gurgaon,S71159846
Sector 102 Gurgaon,28.4754872,76.9711747,2250.00000000022,3,3.0,,2,Semifurnished,Independent/Builder Floor,15500007.0,Gurgaon,G71159790
Sector 103 Gurgaon,28.493087,76.9866453,1650.0,4,6.0,,2,Semifurnished,Apartment,23500007.0,Gurgaon,Z71159400
Sector 103 Gurgaon,28.493087,76.9866453,1650.0,3,3.0,,2,Semifurnished,Apartment,16000007.0,Gurgaon,O71159216
Sector 103 Gurgaon,28.493087,76.9866453,1650.0,3,3.0,,2,Semifurnished,Apartment,15500000.0,Gurgaon,F71159146
Sector 103 Gurgaon,28.493087,76.9866453,1650.0,3,3.0,,2,Semifurnished,Apartment,13500007.0,Gurgaon,N71158876
Sector 103 Gurgaon,28.493087,76.9866453,1650.0,2,2.0,,2,Semifurnished,Apartment,11500007.0,Gurgaon,S71158744
Sector 103 Gurgaon,28.493087,76.9866453,1650.0,2,2.0,,2,Semifurnished,Apartment,10800007.0,Gurgaon,I71158696
Sector 103 Gurgaon,28.493087,76.9866453,1650.0,2,2.0,,2,Semifurnished,Apartment,9500007.0,Gurgaon,M71158636
Sector 106 Gurgaon,28.5060806,76.9967796,2720.0,4,4.0,,5,Semifurnished,Apartment,39500007.0,Gurgaon,Z71158558
Sector 106 Gurgaon,28.5060806,76.9967796,2002.0,3,4.0,,5,Semifurnished,Apartment,29000007.0,Gurgaon,Q71158510
Sector 106 Gurgaon,28.5060806,76.9967796,1625.0,3,3.0,,5,Semifurnished,Apartment,21500007.0,Gurgaon,K71158304
Sector 106 Gurgaon,28.5060806,76.9967796,1366.0,2,2.0,,5,Semifurnished,Apartment,16000007.0,Gurgaon,U71158226
Sector 106 Gurgaon,28.5060806,76.9967796,1650.0,4,6.0,,2,Semifurnished,Apartment,16500007.0,Gurgaon,U71157278
Sector 106 Gurgaon,28.5060806,76.9967796,1650.0,3,4.0,,2,Semifurnished,Apartment,13000007.0,Gurgaon,O71157128
Sector 106 Gurgaon,28.5060806,76.9967796,1650.0,2,2.0,,2,Semifurnished,Apartment,10000007.0,Gurgaon,U71156698
Sector 107 Gurgaon,28.506941,76.9752137,1650.0,4,5.0,,2,Semifurnished,Apartment,21000007.0,Gurgaon,M71156344
